store_id,name,street,city,state,zip,latitude,longitude,phone,url
1513,Target Store -,7311 Jefferson Blvd,Louisville,KY,40219-6178,38.145684,-85.672642,+15029641053,https://www.target.com/sl/louisville/1513
2473,Target Store -,4174 Westport Rd,Louisville,KY,40207-2735,38.25864,-85.6421,+15029921039,https://www.target.com/sl/louisville/2473
366,Target Store -,131 West Reynolds Rd,Lexington,KY,40503-3599,37.992925,-84.526448,+18592739403,https://www.target.com/sl/lexington/366
2728,Target Store -,12975 Shelbyville Rd,Louisville,KY,40243-2425,38.24605,-85.515,+15029921237,https://www.target.com/sl/louisville/2728
2377,Target Store -,3225 Louisiana Ave,Lafayette,LA,70501-1406,30.265299,-91.995832,+13377697515,https://www.target.com/sl/lafayette/2377
1369,Target Store -,6885 Siegen Ln,Baton Rouge,LA,70809-4528,30.38446,-91.0613,+12252930984,https://www.target.com/sl/baton-rouge/1369
2089,Target Store -,2001 Millerville Rd,Baton Rouge,LA,70816-1408,30.441249,-91.022367,+12252724275,https://www.target.com/sl/baton-rouge/2089
1473,Target Store -,4313 Ambassador Caffery Pkwy,Lafayette,LA,70508-6703,30.160103,-92.049102,+13374062536,https://www.target.com/sl/lafayette/1473
1938,Target Store -,6717 Ritchie Hwy,Glen Burnie,MD,21061-2318,39.189988,-76.610587,+14104870038,https://www.target.com/sl/glen-burnie/1938
1004,Target Store -,4600 Mitchellville Rd,Bowie,MD,20716-3110,38.952326,-76.722322,+13013523830,https://www.target.com/sl/bowie/1004
2007,Target Store -,10401 Martin Luther King Jr Hwy,Bowie,MD,20720-4201,38.953917,-76.824625,+13019550107,https://www.target.com/sl/bowie/2007
1003,Target Store -,7951 Nolpark Ct,Glen Burnie,MD,21061-5205,39.133067,-76.634601,+14109692257,https://www.target.com/sl/glen-burnie/1003
1415,Target Store -,11160 Veirs Mill Rd,Silver Spring,MD,20902-2538,39.036286,-77.05633,+13019468006,https://www.target.com/sl/silver-spring/1415
1138,Target Store -,12000 Cherry Hill Rd,Silver Spring,MD,20904-1985,39.052045,-76.95646,+13015860724,https://www.target.com/sl/silver-spring/1138
2570,Target Store -,605 Boston Post Rd E,Marlborough,MA,01752-3702,42.348748,-71.504967,+15082516957,https://www.target.com/sl/marlborough/2570
3363,Target Store -,500 Geneva Ave,Dorchester,MA,02122-1321,42.299241,-71.062748,+18573853081,https://www.target.com/sl/dorchester/3363
3304,Target Store -,822 Somerville Ave,Cambridge,MA,02140,42.388648,-71.118659,+16177021786,https://www.target.com/sl/cambridge/3304
1898,Target Store -,7 Allstate Rd,Dorchester,MA,02125-1663,42.328872,-71.062845,+16176021921,https://www.target.com/sl/dorchester/1898
2822,Target Store -,1341 BOYLSTON ST,Boston,MA,02215-3936,42.344172,-71.099961,+18573175220,https://www.target.com/sl/boston/2822
1516,Target Store -,423 Donald Lynch Blvd,Marlborough,MA,01752-4709,42.359487,-71.607159,+15085731004,https://www.target.com/sl/marlborough/1516
3222,Target Store -,564 Massachusetts Ave,Cambridge,MA,02139-4029,42.364561,-71.102575,+16179148262,https://www.target.com/sl/cambridge/3222
3368,Target Store -,"100 Cambridge St, Ste 2",Boston,MA,02114-2532,42.361045,-71.0626,+18575572879,https://www.target.com/sl/boston/3368
3226,Target Store -,860 COMMONWEALTH AVE,Boston,MA,02215-1205,42.350679,-71.114022,+16179919822,https://www.target.com/sl/boston/3226
634,Target Store -,2000 Waters Rd,Ann Arbor,MI,48103-8999,42.244007,-83.769179,+17349960700,https://www.target.com/sl/ann-arbor/634
354,Target Store -,43670 Ford Rd,Canton,MI,48187-3101,42.32347,-83.4716,+17344541133,https://www.target.com/sl/canton/354
2230,Target Store -,29451 Plymouth Rd,Livonia,MI,48150-2112,42.366765,-83.33477,+17347930637,https://www.target.com/sl/livonia/2230
361,Target Store -,500 E Edgewood Blvd,Lansing,MI,48911-5901,42.66339,-84.54388,+15178829084,https://www.target.com/sl/lansing/361
616,Target Store -,5609 W Saginaw Hwy,Lansing,MI,48917-2456,42.738624,-84.628522,+15178869488,https://www.target.com/sl/lansing/616
2415,Target Store -,47330 Michigan Ave,Canton,MI,48188-2310,42.269635,-83.502964,+17347142012,https://www.target.com/sl/canton/2415
872,Target Store -,20100 Haggerty Rd,Livonia,MI,48152-1087,42.434408,-83.431597,+17349536620,https://www.target.com/sl/livonia/872
3415,Target Store -,231 S State St,Ann Arbor,MI,48104-2005,42.279427,-83.740708,+17342051869,https://www.target.com/sl/ann-arbor/3415
2321,Target Store -,4611 Maine Ave SE,Rochester,MN,55904-6929,43.954523,-92.464843,+15072065020,https://www.target.com/sl/rochester/2321
68,Target Store -,1744 Suburban Ave,Saint Paul,MN,55106-6619,44.949601,-93.028418,+16517781188,https://www.target.com/sl/saint-paul/68
1375,Target Store -,900 Nicollet Mall,Minneapolis,MN,55403-2530,44.975017,-93.274104,+16123380085,https://www.target.com/sl/minneapolis/1375
2406,Target Store -,449 Commerce Dr,Woodbury,MN,55125-4872,44.939486,-92.908822,+16512391874,https://www.target.com/sl/woodbury/2406
1356,Target Store -,4848 County Road 101,Minnetonka,MN,55345-2635,44.916909,-93.504896,+19524013830,https://www.target.com/sl/minnetonka/1356
3200,Target Store -,1329 5th St SE,Minneapolis,MN,55414-1390,44.981616,-93.235075,+16123553857,https://www.target.com/sl/minneapolis/3200
52,Target Store -,2500 E Lake St,Minneapolis,MN,55406-1909,44.949951,-93.236742,+16127215701,https://www.target.com/sl/minneapolis/52
643,Target Store -,15150 Cedar Ave,Apple Valley,MN,55124-7056,44.729898,-93.21455,+19528915500,https://www.target.com/sl/apple-valley/643
3204,Target Store -,2080 Ford Pkwy,Saint Paul,MN,55116-1813,44.917612,-93.188251,+16516053633,https://www.target.com/sl/saint-paul/3204
820,Target Store -,8600 Springbrook Dr NW,Coon Rapids,MN,55433-6033,45.126821,-93.268746,+17637850322,https://www.target.com/sl/coon-rapids/820
215,Target Store -,4201 W Division St,Saint Cloud,MN,56301-6601,45.556925,-94.208528,+13202534740,https://www.target.com/sl/saint-cloud/215
1144,Target Store -,3300 124th Ave NW,Coon Rapids,MN,55433-3805,45.194942,-93.350366,+17633232931,https://www.target.com/sl/coon-rapids/1144
100,Target Store -,13201 Ridgedale Dr,Minnetonka,MN,55305-1809,44.970157,-93.447411,+19525428250,https://www.target.com/sl/minnetonka/100
2390,Target Store -,15560 Pilot Knob Rd,Apple Valley,MN,55124-7286,44.72331,-93.1754,+19522363165,https://www.target.com/sl/apple-valley/2390
2229,Target Store -,1300 University Ave W,Saint Paul,MN,55104-4103,44.95349,-93.1558,+16516421146,https://www.target.com/sl/saint-paul/2229
1095,Target Store -,1650 New Brighton Blvd,Minneapolis,MN,55413-1643,45.004814,-93.229932,+16127817033,https://www.target.com/sl/minneapolis/1095
930,Target Store -,125 Lincoln Ave SE,Saint Cloud,MN,56304-0823,45.565472,-94.145193,+13206540096,https://www.target.com/sl/saint-cloud/930
694,Target Store -,7200 Valley Creek Plz,Woodbury,MN,55125-2265,44.926719,-92.959728,+16517357083,https://www.target.com/sl/woodbury/694
260,Target Store -,3601 Highway 100 S,Minneapolis,MN,55416-2500,44.936939,-93.346785,+19529268855,https://www.target.com/sl/minneapolis/260
1351,Target Store -,3827 Marketplace Dr NW,Rochester,MN,55901-3192,44.063197,-92.502995,+15075362555,https://www.target.com/sl/rochester/1351
754,Target Store -,6365 I 55 N,Jackson,MS,39213-9742,32.39856,-90.147817,+16019561150,https://www.target.com/sl/north-jackson/754
2485,Target Store -,3867 Promenade Pkwy,D'iberville,MS,39540-5363,30.454942,-88.899895,+12282333301,https://www.target.com/sl/d'iberville/2485
1920,Target Store -,170 Promenade Blvd,Flowood,MS,39232-8017,32.343338,-90.060623,+16019191415,https://www.target.com/sl/flowood/1920
2442,Target Store -,5150 Goodman Rd,Olive Branch,MS,38654-7903,34.964928,-89.898693,+16628923031,https://www.target.com/sl/olive-branch-west/2442
2055,Target Store -,6143 U S Highway 98,Hattiesburg,MS,39402-8533,31.323514,-89.385061,+16012615298,https://www.target.com/sl/hattiesburg/2055
1169,Target Store -,7255 Interstate Dr,Horn Lake,MS,38637-1410,34.965723,-90.00456,+16623491585,https://www.target.com/sl/horn-lake/1169
1515,Target Store -,4255 Hampton Ave,Saint Louis,MO,63109-2120,38.59236,-90.2952,+13148020122,https://www.target.com/sl/saint-louis/1515
1840,Target Store -,1201 W 136th St,Kansas City,MO,64145-1647,38.880085,-94.60723,+18164120108,https://www.target.com/sl/kansas-city/1840
1436,Target Store -,8509 State Line Rd,Kansas City,MO,64114-2723,38.972472,-94.607118,+18164446012,https://www.target.com/sl/kansas-city/1436
3439,Target Store -,900 S Grand Blvd,Saint Louis,MO,63103-2918,38.627257,-90.235465,+13148020434,https://www.target.com/sl/saint-louis/3439
1388,Target Store -,4375 N Chouteau Trfy,Kansas City,MO,64117-1743,39.173898,-94.533073,+18164522164,https://www.target.com/sl/kansas-city/1388
1353,Target Store -,40 THF Blvd,Chesterfield,MO,63005-1150,38.666762,-90.58587,+16365366207,https://www.target.com/sl/chesterfield/1353
1952,Target Store -,1272 Town And Country Crossing Dr,Chesterfield,MO,63017-0605,38.620739,-90.517369,+16365910234,https://www.target.com/sl/chesterfield/1952
2423,Target Store -,9040 N Skyview Ave,Kansas City,MO,64154-8501,39.257692,-94.654643,+18164102940,https://www.target.com/sl/kansas-city/2423
1455,Target Store -,9220 NE Barry Rd,Kansas City,MO,64157-1209,39.247376,-94.463373,+18167814238,https://www.target.com/sl/kansas-city/1455
1177,Target Store -,8420 N Madison Ave,Kansas City,MO,64155-2777,39.249007,-94.595171,+18164368711,https://www.target.com/sl/kansas-city/1177
1509,Target Store -,4250 Rusty Rd,Saint Louis,MO,63128-1973,38.50674,-90.339126,+13148926336,https://www.target.com/sl/saint-louis/1509
1333,Target Store -,403 Main St,Billings,MT,59105-3227,45.806033,-108.472736,+14062567020,https://www.target.com/sl/billings/1333
171,Target Store -,2601 Central Ave,Billings,MT,59102-6652,45.770816,-108.582331,+14066525430,https://www.target.com/sl/billings/171
1777,Target Store -,17810 W Center Rd,Omaha,NE,68130-2308,41.235967,-96.193936,+14026974930,https://www.target.com/sl/omaha/1777
2383,Target Store -,12500 K Plaza,Omaha,NE,68137-2207,41.214297,-96.108691,+14022012658,https://www.target.com/sl/omaha/2383
530,Target Store -,4001 N 132nd St,Omaha,NE,68164-1839,41.294429,-96.116794,+14024310060,https://www.target.com/sl/omaha/530
879,Target Store -,5330 S 56th St,Lincoln,NE,68516-1833,40.759505,-96.641294,+14024230300,https://www.target.com/sl/lincoln/879
2303,Target Store -,8201 S 40th St,Lincoln,NE,68516-3005,40.728421,-96.66528,+14024203540,https://www.target.com/sl/lincoln/2303
2125,Target Store -,7200 Dodge St,Omaha,NE,68114-3673,41.260872,-96.025386,+14023908880,https://www.target.com/sl/omaha/2125
2010,Target Store -,6636 N 73rd Plz,Omaha,NE,68122-1803,41.318745,-96.026913,+14025732220,https://www.target.com/sl/omaha/2010
2326,Target Store -,16959 Evans Plaza,Omaha,NE,68116-2388,41.289685,-96.179389,+14029701000,https://www.target.com/sl/omaha/2326
217,Target Store -,333 N 48th St,Lincoln,NE,68504-3505,40.816087,-96.654904,+14024648292,https://www.target.com/sl/lincoln/217
850,Target Store -,3550 S Rainbow Blvd,Las Vegas,NV,89103-1004,36.1244,-115.242,+17022535151,https://www.target.com/sl/las-vegas/850
2164,Target Store -,4100 Blue Diamond Rd,Las Vegas,NV,89139-7717,36.04072,-115.194644,+17022668049,https://www.target.com/sl/las-vegas/2164
265,Target Store -,4001 S Maryland Pkwy,Las Vegas,NV,89119-7556,36.116541,-115.13886,+17027322218,https://www.target.com/sl/las-vegas/265
2568,Target Store -,695 S Green Valley Pkwy,Henderson,NV,89052-0404,36.003399,-115.085183,+17022167100,https://www.target.com/sl/henderson/2568
264,Target Store -,1200 S Nellis Blvd,Las Vegas,NV,89104-5752,36.15806,-115.060962,+17024388866,https://www.target.com/sl/las-vegas/264
3323,Target Store -,3767 Las Vegas Blvd S Ste 100,Las Vegas,NV,89109-4308,36.104745,-115.172551,+17257244459,https://www.target.com/sl/las-vegas/3323
2404,Target Store -,350 W Lake Mead Pkwy,Henderson,NV,89015-7088,36.038477,-114.994098,+17022161900,https://www.target.com/sl/henderson/2404
1207,Target Store -,8750 W Charleston Blvd,Las Vegas,NV,89117-5452,36.161086,-115.287134,+17029332300,https://www.target.com/sl/las-vegas/1207
1524,Target Store -,4155 S Grand Canyon Dr,Las Vegas,NV,89147-7123,36.114471,-115.311127,+17022510330,https://www.target.com/sl/las-vegas/1524
680,Target Store -,605 N Stephanie St,Henderson,NV,89014-2612,36.065059,-115.047712,+17024515959,https://www.target.com/sl/henderson/680
826,Target Store -,3210 N Tenaya Way,Las Vegas,NV,89129-6239,36.21954,-115.25,+17026455440,https://www.target.com/sl/las-vegas/826
1462,Target Store -,6480 Sky Pointe Dr,Las Vegas,NV,89131-4038,36.280438,-115.263741,+17028391591,https://www.target.com/sl/las-vegas/1462
1171,Target Store -,9725 S Eastern Ave,Las Vegas,NV,89183-6841,36.012118,-115.121798,+17029149555,https://www.target.com/sl/las-vegas/1171
2569,Target Store -,6371 N Decatur Blvd,Las Vegas,NV,89130-8001,36.272988,-115.209482,+17025158540,https://www.target.com/sl/las-vegas/2569
1532,Target Store -,600 Amherst St,Nashua,NH,03063-1002,42.79899,-71.53679,+16033240039,https://www.target.com/sl/nashua/1532
1228,Target Store -,310 Daniel Webster Hwy,Nashua,NH,03060-5730,42.702771,-71.437791,+16038914858,https://www.target.com/sl/nashua/1228
1154,Target Store -,1331 Hooper Ave,Toms River,NJ,08753-2822,39.987737,-74.175227,+17325570220,https://www.target.com/sl/toms-river/1154
1263,Target Store -,543 River Rd,Edgewater,NJ,07020-1146,40.813663,-73.982223,+12014020252,https://www.target.com/sl/edgewater/1263
1464,Target Store -,1204 New Brunswick Ave,Phillipsburg,NJ,08865-4124,40.673576,-75.134524,+19083871305,https://www.target.com/sl/greenwich-township/1464
3432,Target Store -,56 State Route 36,Eatontown,NJ,07724-2508,40.289947,-74.047325,+18482085450,https://www.target.com/sl/eatontown-plaza/3432
2446,Target Store -,68 US Highway 46 W,Hackettstown,NJ,07840-4978,40.8465,-74.8083,+19084529251,https://www.target.com/sl/washington-twp/2446
2170,Target Store -,2100 N 2nd St,Millville,NJ,08332-1304,39.420673,-75.040967,+18563277340,https://www.target.com/sl/millville/2170
3290,Target Store -,1157 Route 46,Parsippany,NJ,07054-2179,40.86174,-74.388087,+18622863568,https://www.target.com/sl/parsippany/3290
1152,Target Store -,400 Ryders Ln,Milltown,NJ,08850-1700,40.441323,-74.42582,+17326133903,https://www.target.com/sl/milltown/1152
2104,Target Store -,4004 Rte 130 N,Delran,NJ,08075-2414,40.012534,-74.958721,+18565449050,https://www.target.com/sl/delran/2104
2893,Target Store -,800 Schulmeister Rd,Old Bridge,NJ,08857-2965,40.422196,-74.305128,+17327531026,https://www.target.com/sl/old-bridge-route-9/2893
2141,Target Store -,2235 Springfield Ave,Vauxhall,NJ,07088-1100,40.715486,-74.284732,+19086229002,https://www.target.com/sl/union-north/2141
1132,Target Store -,4001 Black Horse Pike,Turnersville,NJ,08012-1762,39.733466,-75.039622,+18568750082,https://www.target.com/sl/turnersville/1132
3408,Target Store -,1825 NJ-35,Wall Township,NJ,07719-3541,40.165738,-74.050842,+17323593344,https://www.target.com/sl/wall-township/3408
2181,Target Store -,487 Cross Keys Rd,Sicklerville,NJ,08081-9749,39.747347,-74.994064,+18567402173,https://www.target.com/sl/gloucester-township/2181
1155,Target Store -,1515 US Highway 22,Watchung,NJ,07069-6509,40.641532,-74.421845,+19087698699,https://www.target.com/sl/watchung/1155
1378,Target Store -,2331 Route 66,Ocean,NJ,07712-3961,40.23093,-74.0445,+17329186645,https://www.target.com/sl/ocean-township/1378
2384,Target Store -,675 Woodbury Glassboro Rd,Sewell,NJ,08080-3733,39.764985,-75.132122,+18564152380,https://www.target.com/sl/mantua/2384
1315,Target Store -,621 W Edgar Rd,Linden,NJ,07036-3203,40.619214,-74.244329,+19084741733,https://www.target.com/sl/linden/1315
1084,Target Store -,2690 US Hwy 22 E,Union,NJ,07083-8512,40.687048,-74.308861,+19086882344,https://www.target.com/sl/union/1084
3235,Target Store -,29 Vervalen St,Closter,NJ,07624-2620,40.9712,-73.9578,+12013671405,https://www.target.com/sl/closter-nj/3235
1345,Target Store -,70 Princeton Hightstown Rd,East Windsor,NJ,08520-1933,40.276872,-74.540946,+16093712273,https://www.target.com/sl/east-windsor/1345
1886,Target Store -,100 14th St,Jersey City,NJ,07310-1202,40.732336,-74.03572,+12014990017,https://www.target.com/sl/jersey-city/1886
1055,Target Store -,100 Parsonage Rd,Edison,NJ,08837-2424,40.55146,-74.3327,+17327441100,https://www.target.com/sl/menlo-park/1055
2247,Target Store -,94 State Rt 23,Riverdale,NJ,07457-1208,40.989761,-74.325836,+19738502861,https://www.target.com/sl/riverdale-rt-23-and-falston/2247
1491,Target Store -,130 State Route 10,East Hanover,NJ,07936-2103,40.813154,-74.380545,+19738873145,https://www.target.com/sl/east-hanover/1491
1864,Target Store -,381 Mount Hope Ave,Rockaway,NJ,07866-1645,40.906008,-74.55937,+19739895740,https://www.target.com/sl/rockaway/1864
1151,Target Store -,500 Nassau Park Blvd,Princeton,NJ,08540-5991,40.306136,-74.677047,+16099518555,https://www.target.com/sl/princeton/1151
1389,Target Store -,1900 Deptford Center Rd,Deptford,NJ,08096-5624,39.82943,-75.091781,+18564018878,https://www.target.com/sl/deptford/1389
1929,Target Store -,5000 Hadley Center Dr,South Plainfield,NJ,07080-1135,40.548825,-74.426464,+19084442023,https://www.target.com/sl/south-plainfield/1929
1184,Target Store -,55 US Hwy 9,Manalapan,NJ,07726-3018,40.291358,-74.301701,+17322945190,https://www.target.com/sl/manalapan/1184
1822,Target Store -,30 Kingsland Rd,Clifton,NJ,07014-1904,40.824427,-74.135839,+19733300002,https://www.target.com/sl/clifton/1822
1109,Target Store -,380 Consumer Sq,Mays Landing,NJ,08330-3326,39.451831,-74.633592,+16096458133,https://www.target.com/sl/mays-landing/1109
1823,Target Store -,4955 US Highway 9,Howell,NJ,07731-3750,40.131875,-74.220036,+17323634182,https://www.target.com/sl/howell-township/1823
1153,Target Store -,570 Route 70,Brick,NJ,08723-4014,40.058814,-74.150328,+17322620600,https://www.target.com/sl/brick/1153
1865,Target Store -,7101 Tonnelle Ave,North Bergen,NJ,07047-4507,40.801744,-74.021424,+12015201701,https://www.target.com/sl/north-bergen-commons/1865
2853,Target Store -,101 Grand Ave,North Brunswick,NJ,08902-1056,40.435819,-74.504829,+17327982558,https://www.target.com/sl/north-brunswick/2853
2881,Target Store -,200 Passaic Ave,Kearny,NJ,07032-1129,40.760181,-74.158492,+12014289610,https://www.target.com/sl/kearny/2881
2381,Target Store -,900 Bergen Town Ctr,Paramus,NJ,07652-5005,40.915876,-74.061134,+12018817660,https://www.target.com/sl/paramus/2381
1158,Target Store -,2703 Route 541,Burlington,NJ,08016-4175,40.036142,-74.822986,+16092399885,https://www.target.com/sl/burlington/1158
3296,Target Store -,650 W Cuthbert Blvd,Haddon Township,NJ,08108-3642,39.901464,-75.062978,+18564779341,https://www.target.com/sl/haddon-township/3296
1175,Target Store -,632 Route 46 E,Fairfield,NJ,07004-1581,40.889623,-74.271414,+19733960069,https://www.target.com/sl/fairfield/1175
2878,Target Store -,250 New Rd,Somers Point,NJ,08244-2177,39.325122,-74.595368,+16093653542,https://www.target.com/sl/somers-point/2878
1192,Target Store -,2105 Route 35,Middletown,NJ,07748-1301,40.411546,-74.135431,+17327069222,https://www.target.com/sl/middletown/1192
1917,Target Store -,4 Centerton Rd,Mount Laurel,NJ,08054-6102,39.968399,-74.914433,+18565331197,https://www.target.com/sl/mount-laurel/1917
2392,Target Store -,209 Stafford Park Blvd,Manahawkin,NJ,08050-2734,39.710389,-74.28476,+16099784922,https://www.target.com/sl/stafford-township/2392
1085,Target Store -,2137 Route 38,Cherry Hill,NJ,08002-2045,39.934744,-75.024516,+18563171445,https://www.target.com/sl/cherry-hill/1085
1224,Target Store -,200 Promenade Blvd,Bridgewater,NJ,08807-3456,40.562362,-74.553134,+17328688333,https://www.target.com/sl/bridgewater/1224
2256,Target Store -,4196 US Highway 1,Monmouth Junction,NJ,08852-1904,40.381514,-74.575909,+17323295220,https://www.target.com/sl/south-brunswick/2256
1330,Target Store -,630 Main St,Hackensack,NJ,07601-5913,40.898491,-74.038818,+12016780599,https://www.target.com/sl/hackensack/1330
1133,Target Store -,1139 White Horse Rd,Voorhees,NJ,08043-2107,39.85104,-74.9839,+18565660900,https://www.target.com/sl/voorhees/1133
1365,Target Store -,751 Route 73 S,Marlton,NJ,08053-9637,39.866973,-74.922641,+18568108442,https://www.target.com/sl/marlton/1365
1467,Target Store -,45 Central Ave,Clark,NJ,07066-1421,40.627381,-74.307959,+17328820736,https://www.target.com/sl/clark/1467
356,Target Store -,8510 Montgomery Blvd NE,Albuquerque,NM,87111-2307,35.13003,-106.548,+15052939223,https://www.target.com/sl/albuquerque/356
2813,Target Store -,2120 Louisiana Blvd NE,Albuquerque,NM,87110-5402,35.101583,-106.568088,+15052003234,https://www.target.com/sl/albuquerque/2813
2031,Target Store -,6100 Paseo Del Norte NE,Albuquerque,NM,87113-1512,35.17275,-106.582,+15053460135,https://www.target.com/sl/albuquerque/2031
625,Target Store -,9371 Coors Blvd NW,Albuquerque,NM,87114-4005,35.186039,-106.664262,+15058977923,https://www.target.com/sl/albuquerque/625
357,Target Store -,11120 Lomas Blvd NE,Albuquerque,NM,87112-5582,35.085529,-106.527855,+15052929110,https://www.target.com/sl/albuquerque/357
3249,Target Store -,500 E 14th St,New York,NY,10009-3336,40.730125,-73.98019,+19179943522,https://www.target.com/sl/new-york/3249
1401,Target Store -,519 Gateway Dr,Brooklyn,NY,11239-2801,40.652462,-73.870271,+17182356032,https://www.target.com/sl/brooklyn/1401
3411,Target Store -,600 Broadway,New York City,NY,10012-3206,40.725155,-73.996741,+16468225200,https://www.target.com/sl/new-york-city/3411
3326,Target Store -,"5200 Kings Hwy, Ste A",Brooklyn,NY,11234-1130,40.636286,-73.927667,+19179338856,https://www.target.com/sl/brooklyn/3326
1798,Target Store -,40 W 225th St,Bronx,NY,10463-7016,40.87353,-73.907803,+17187337199,https://www.target.com/sl/bronx/1798
3312,Target Store -,1201 3rd Ave,New York,NY,10021-5401,40.768169,-73.961505,+13322041718,https://www.target.com/sl/new-york/3312
3321,Target Store -,512 2nd Ave,New York,NY,10016-8604,40.741484,-73.978092,+16468224567,https://www.target.com/sl/new-york/3321
3387,Target Store -,150 E 86th St,New York,NY,10028-2118,40.779116,-73.955141,+16467588596,https://www.target.com/sl/new-york/3387
2805,Target Store -,204 Saratoga Rd,Schenectady,NY,12302-4509,42.866616,-73.930923,+15183873311,https://www.target.com/sl/schenectady/2805
3276,Target Store -,6401 18th Ave,Brooklyn,NY,11204-3730,40.61957,-73.989712,+19294375465,https://www.target.com/sl/brooklyn/3276
3412,Target Store -,258 8th Ave,New York,NY,10011-1619,40.745412,-73.998103,+16467200024,https://www.target.com/sl/new-york/3412
3268,Target Store -,615 10th Ave,New York,NY,10036-3035,40.761342,-73.99456,+12123891418,https://www.target.com/sl/new-york/3268
3284,Target Store -,400 Grand St,New York,NY,10002-3949,40.716204,-73.986877,+19179943500,https://www.target.com/sl/new-york/3284
1194,Target Store -,600 Greece Ridge Center Dr,Rochester,NY,14626-2825,43.2024,-77.692925,+15852250240,https://www.target.com/sl/rochester/1194
3229,Target Store -,255 Greenwich St,New York,NY,10007-2377,40.7147,-74.0112,+19174382214,https://www.target.com/sl/new-york/3229
3429,Target Store -,"5100 Kings Plaza, Ste 2201",Brooklyn,NY,11234-5208,40.609069,-73.920255,+19179338190,https://www.target.com/sl/brooklyn/3429
3334,Target Store -,1863 Broadway,New York,NY,10023-7503,40.770074,-73.98245,+16464293934,https://www.target.com/sl/new-york/3334
2211,Target Store -,500 Skyview Centre Pkwy,Rochester,NY,14622-2486,43.198015,-77.573885,+15857970089,https://www.target.com/sl/rochester/2211
3291,Target Store -,1520 Forest Ave,Staten Island,NY,10302-2225,40.62374,-74.139574,+19294824510,https://www.target.com/sl/staten-island/3291
2212,Target Store -,1598 Flatbush Ave,Brooklyn,NY,11210-3036,40.631538,-73.946639,+17186375005,https://www.target.com/sl/brooklyn/2212
3356,Target Store -,8973-95 Bay Pkwy,Brooklyn,NY,11214-6414,40.593615,-74.001191,+19294793702,https://www.target.com/sl/brooklyn/3356
3380,Target Store -,10 Union Square East,New York,NY,10003-3314,40.734606,-73.989688,+13322667061,https://www.target.com/sl/new-york/3380
2475,Target Store -,700 Exterior St,Bronx,NY,10451-2022,40.82341,-73.930513,+17184015651,https://www.target.com/sl/bronx/2475
3280,Target Store -,40-25 82nd St,Elmhurst,NY,11373-1304,40.746818,-73.883431,+19294637630,https://www.target.com/sl/elmhurst/3280
3395,Target Store -,215 E Fordham Rd,Bronx,NY,10458-5060,40.862576,-73.896274,+19176883207,https://www.target.com/sl/bronx/3395
3337,Target Store -,123 W 125th St,New York,NY,10027-4436,40.808414,-73.946204,+19174384263,https://www.target.com/sl/new-york/3337
1344,Target Store -,8801 Queens Blvd,Elmhurst,NY,11373-4449,40.73533,-73.8749,+17187605656,https://www.target.com/sl/elmhurst/1344
2811,Target Store -,815 E Hutchinson River Pkwy,Bronx,NY,10465-1818,40.824145,-73.837659,+17185362689,https://www.target.com/sl/bronx/2811
3277,Target Store -,112 W 34th St,New York,NY,10120-0101,40.750245,-73.989309,+16469684739,https://www.target.com/sl/new-york/3277
3404,Target Store -,2101 Church Ave,Brooklyn,NY,11226-4363,40.650472,-73.959584,+19294808370,https://www.target.com/sl/brooklyn/3404
2753,Target Store -,2873 Richmond Ave,Staten Island,NY,10314-5811,40.574684,-74.16763,+19177915851,https://www.target.com/sl/staten-island/2753
2006,Target Store -,2900 Veterans Rd W,Staten Island,NY,10309-2500,40.528857,-74.231899,+17187016205,https://www.target.com/sl/staten-island/2006
1521,Target Store -,428 Balltown Rd,Schenectady,NY,12304-2245,42.77571,-73.8901,+15183468540,https://www.target.com/sl/schenectady/1521
3394,Target Store -,795 Columbus Ave,New York City,NY,10025-5920,40.794128,-73.96633,+16467588424,https://www.target.com/sl/new-york-city/3394
3385,Target Store -,237 W 42nd St,New York,NY,10036-7201,40.7568,-73.988212,+12128842217,https://www.target.com/sl/new-york/3385
3243,Target Store -,1715 E. 13th St,Brooklyn,NY,11229-2086,40.608593,-73.958472,+19294172396,https://www.target.com/sl/brooklyn/3243
2528,Target Store -,3181 Chili Ave,Rochester,NY,14624-5409,43.104625,-77.74614,+15855713979,https://www.target.com/sl/rochester/2528
1157,Target Store -,2325 Marketplace Dr,Rochester,NY,14623-6009,43.078449,-77.63205,+15854243370,https://www.target.com/sl/rochester/1157
3329,Target Store -,602 W 181st St,New York,NY,10033-4912,40.849318,-73.934066,+16463467725,https://www.target.com/sl/new-york/3329
1849,Target Store -,139 Flatbush Ave,Brooklyn,NY,11217-1403,40.684489,-73.97748,+17182901109,https://www.target.com/sl/brooklyn/1849
1086,Target Store -,1040 Hanes Mall Blvd,Winston Salem,NC,27103-1309,36.069071,-80.320706,+13367749687,https://www.target.com/sl/winston-salem/1086
2080,Target Store -,9841 Northlake Centre Pkwy,Charlotte,NC,28216-8930,35.34966,-80.8596,+17045263648,https://www.target.com/sl/charlotte/2080
1872,Target Store -,4037 Durham Chapel Hill Blvd,Durham,NC,27707-2516,35.966462,-78.959448,+19197650008,https://www.target.com/sl/durham/1872
1180,Target Store -,2701 Lawndale Dr,Greensboro,NC,27408-4820,36.104303,-79.82095,+13362862511,https://www.target.com/sl/greensboro/1180
